700.107,0.08917
699.143,0.08112
698.179,0.07369
697.214,0.06792
696.250,0.06436
695.286,0.06287
694.321,0.06279
693.357,0.06335
692.393,0.06397
691.428,0.06430
690.464,0.06419
689.500,0.06380
688.535,0.06355
687.571,0.06402
686.607,0.06555
685.642,0.06811
684.678,0.07128
683.714,0.07451
682.749,0.07736
681.785,0.07959
680.821,0.08122
679.856,0.08246
678.892,0.08363
677.928,0.08493
676.963,0.08642
675.999,0.08802
675.035,0.08958
674.070,0.09098
673.106,0.09219
672.142,0.09327
671.177,0.09427
670.213,0.09529
669.249,0.09640
668.284,0.09762
667.320,0.09891
666.356,0.10018
665.391,0.10133
664.427,0.10223
663.463,0.10279
662.498,0.10300
661.534,0.10292
660.570,0.10271
659.605,0.10253
658.641,0.10249
657.677,0.10260
656.712,0.10278
655.748,0.10298
654.784,0.10315
653.819,0.10331
652.855,0.10350
651.891,0.10375
650.926,0.10411
649.962,0.10460
648.998,0.10527
648.033,0.10619
647.069,0.10746
646.105,0.10923
645.140,0.11161
644.176,0.11464
643.212,0.11822
642.247,0.12209
641.283,0.12592
640.319,0.12931
639.354,0.13198
638.390,0.13375
637.426,0.13460
636.461,0.13462
635.497,0.13398
634.533,0.13287
633.568,0.13144
632.604,0.12984
631.640,0.12818
630.675,0.12654
629.711,0.12500
628.747,0.12356
627.782,0.12222
626.818,0.12096
625.854,0.11978
624.889,0.11866
623.925,0.11763
622.961,0.11669
621.996,0.11584
621.032,0.11506
620.068,0.11434
619.103,0.11367
618.139,0.11303
617.175,0.11243
616.210,0.11186
615.246,0.11135
614.282,0.11090
613.317,0.11051
612.353,0.11017
611.389,0.10985
610.424,0.10954
609.460,0.10922
608.496,0.10889
607.531,0.10855
606.567,0.10822
605.603,0.10790
604.638,0.10759
603.674,0.10729
602.710,0.10697
601.745,0.10666
600.781,0.10634
599.817,0.10605
598.852,0.10577
597.888,0.10550
596.924,0.10521
595.959,0.10490
594.995,0.10458
594.031,0.10428
593.066,0.10404
592.102,0.10386
591.138,0.10376
590.173,0.10373
589.209,0.10375
588.245,0.10384
587.280,0.10399
586.316,0.10422
585.352,0.10455
584.387,0.10501
583.423,0.10562
582.459,0.10634
581.494,0.10709
580.530,0.10777
579.566,0.10820
578.601,0.10827
577.637,0.10793
