7600.891,0.45552
7598.962,0.45588
7597.034,0.45618
7595.105,0.45603
7593.176,0.45560
7591.248,0.45533
7589.319,0.45526
7587.390,0.45514
7585.462,0.45492
7583.533,0.45455
7581.604,0.45418
7579.676,0.45417
7577.747,0.45418
7575.818,0.45385
7573.890,0.45363
7571.961,0.45363
7570.032,0.45342
7568.104,0.45302
7566.175,0.45280
7564.246,0.45282
7562.318,0.45271
7560.389,0.45233
7558.460,0.45192
7556.532,0.45172
7554.603,0.45176
7552.674,0.45193
7550.746,0.45208
7548.817,0.45204
7546.888,0.45174
7544.960,0.45133
7543.031,0.45099
7541.102,0.45075
7539.174,0.45071
7537.245,0.45078
7535.316,0.45071
7533.388,0.45047
7531.459,0.45009
7529.530,0.44961
7527.602,0.44928
7525.673,0.44907
7523.744,0.44876
7521.816,0.44858
7519.887,0.44875
7517.958,0.44890
7516.030,0.44877
7514.101,0.44859
7512.172,0.44850
7510.244,0.44841
7508.315,0.44835
7506.386,0.44832
7504.458,0.44806
7502.529,0.44753
7500.600,0.44703
7498.672,0.44662
7496.743,0.44629
7494.814,0.44615
7492.885,0.44623
7490.957,0.44645
7489.028,0.44669
7487.099,0.44675
7485.171,0.44649
7483.242,0.44600
7481.313,0.44561
7479.385,0.44552
7477.456,0.44562
7475.527,0.44562
7473.599,0.44537
7471.670,0.44502
7469.741,0.44472
7467.813,0.44433
7465.884,0.44387
7463.955,0.44361
7462.027,0.44362
7460.098,0.44357
7458.169,0.44321
7456.241,0.44273
7454.312,0.44248
7452.383,0.44253
7450.455,0.44276
7448.526,0.44293
7446.597,0.44285
7444.669,0.44259
7442.740,0.44238
7440.811,0.44219
7438.883,0.44201
7436.954,0.44198
7435.025,0.44185
7433.097,0.44137
7431.168,0.44083
7429.239,0.44054
7427.311,0.44045
7425.382,0.44042
7423.453,0.44032
7421.525,0.44016
7419.596,0.44013
7417.667,0.44020
7415.739,0.44013
7413.810,0.43989
7411.881,0.43956
7409.953,0.43922
7408.024,0.43896
7406.095,0.43886
7404.167,0.43883
7402.238,0.43867
