6999.146,0.31296
6997.217,0.31290
6995.288,0.31300
6993.360,0.31295
6991.431,0.31265
6989.502,0.31229
6987.574,0.31211
6985.645,0.31207
6983.716,0.31194
6981.788,0.31173
6979.859,0.31165
6977.930,0.31179
6976.002,0.31191
6974.073,0.31181
6972.144,0.31156
6970.216,0.31141
6968.287,0.31138
6966.358,0.31131
6964.430,0.31120
6962.501,0.31113
6960.572,0.31097
6958.644,0.31074
6956.715,0.31057
6954.786,0.31042
6952.858,0.31023
6950.929,0.31008
6949.000,0.31005
6947.072,0.31006
6945.143,0.30999
6943.214,0.30979
6941.286,0.30953
6939.357,0.30930
6937.428,0.30915
6935.500,0.30905
6933.571,0.30895
6931.642,0.30881
6929.714,0.30866
6927.785,0.30858
6925.856,0.30849
6923.928,0.30823
6921.999,0.30798
6920.070,0.30794
6918.142,0.30794
6916.213,0.30781
6914.284,0.30759
6912.356,0.30742
6910.427,0.30734
6908.498,0.30731
6906.570,0.30723
6904.641,0.30710
6902.712,0.30690
6900.784,0.30666
6898.855,0.30651
6896.926,0.30652
6894.998,0.30652
6893.069,0.30638
6891.140,0.30617
6889.212,0.30601
6887.283,0.30591
6885.354,0.30578
6883.426,0.30555
6881.497,0.30536
6879.568,0.30527
6877.640,0.30518
6875.711,0.30505
6873.782,0.30490
6871.854,0.30480
6869.925,0.30475
6867.996,0.30466
6866.068,0.30457
6864.139,0.30449
6862.210,0.30431
6860.282,0.30409
6858.353,0.30392
6856.424,0.30380
6854.496,0.30376
6852.567,0.30376
6850.638,0.30364
6848.709,0.30338
6846.781,0.30309
6844.852,0.30286
6842.923,0.30273
6840.995,0.30264
6839.066,0.30250
6837.137,0.30232
6835.209,0.30216
6833.280,0.30204
6831.351,0.30193
6829.423,0.30180
6827.494,0.30167
6825.565,0.30155
6823.637,0.30143
6821.708,0.30135
6819.779,0.30121
6817.851,0.30102
6815.922,0.30088
6813.993,0.30070
6812.065,0.30050
6810.136,0.30043
6808.207,0.30037
6806.279,0.30021
6804.350,0.29999
6802.421,0.29981
6800.493,0.29966
6798.564,0.29952
6796.635,0.29942
6794.707,0.29945
6792.778,0.29947
6790.849,0.29933
6788.921,0.29914
6786.992,0.29900
6785.063,0.29886
6783.135,0.29871
6781.206,0.29852
6779.277,0.29834
6777.349,0.29820
6775.420,0.29806
6773.491,0.29793
6771.563,0.29779
6769.634,0.29758
6767.705,0.29735
6765.777,0.29726
6763.848,0.29726
6761.919,0.29723
6759.991,0.29712
6758.062,0.29691
6756.133,0.29668
6754.205,0.29653
6752.276,0.29649
6750.347,0.29649
6748.419,0.29636
6746.490,0.29607
6744.561,0.29577
6742.633,0.29556
6740.704,0.29541
6738.775,0.29528
6736.847,0.29518
6734.918,0.29503
6732.989,0.29486
6731.061,0.29471
6729.132,0.29464
6727.203,0.29464
6725.275,0.29457
6723.346,0.29438
6721.417,0.29424
6719.489,0.29419
6717.560,0.29405
6715.631,0.29383
6713.703,0.29363
6711.774,0.29348
6709.845,0.29342
6707.917,0.29343
6705.988,0.29333
6704.059,0.29314
6702.131,0.29296
6700.202,0.29279
6698.273,0.29264
6696.345,0.29260
6694.416,0.29261
6692.487,0.29245
6690.558,0.29212
6688.630,0.29182
6686.701,0.29163
6684.772,0.29151
6682.844,0.29148
6680.915,0.29143
6678.986,0.29123
6677.058,0.29106
6675.129,0.29103
6673.200,0.29095
6671.272,0.29079
6669.343,0.29065
6667.414,0.29048
6665.486,0.29029
6663.557,0.29016
6661.628,0.29004
6659.700,0.28989
6657.771,0.28974
6655.842,0.28964
6653.914,0.28953
6651.985,0.28941
6650.056,0.28936
6648.128,0.28936
6646.199,0.28931
6644.270,0.28913
6642.342,0.28887
6640.413,0.28863
6638.484,0.28852
6636.556,0.28850
6634.627,0.28843
6632.698,0.28825
6630.770,0.28802
6628.841,0.28787
6626.912,0.28784
6624.984,0.28784
6623.055,0.28780
6621.126,0.28771
6619.198,0.28756
6617.269,0.28737
6615.340,0.28720
6613.412,0.28712
6611.483,0.28704
6609.554,0.28687
6607.626,0.28669
6605.697,0.28654
6603.768,0.28639
6601.840,0.28629
6599.911,0.28620
6597.982,0.28606
6596.054,0.28594
6594.125,0.28589
6592.196,0.28578
6590.268,0.28568
6588.339,0.28567
6586.410,0.28558
6584.482,0.28539
6582.553,0.28520
6580.624,0.28507
6578.696,0.28499
6576.767,0.28497
6574.838,0.28497
6572.910,0.28491
6570.981,0.28484
6569.052,0.28478
6567.124,0.28467
6565.195,0.28450
6563.266,0.28438
6561.338,0.28436
6559.409,0.28442
6557.480,0.28453
6555.552,0.28458
6553.623,0.28446
6551.694,0.28425
6549.766,0.28412
6547.837,0.28406
6545.908,0.28399
6543.980,0.28378
6542.051,0.28344
6540.122,0.28308
6538.194,0.28286
6536.265,0.28271
6534.336,0.28251
6532.408,0.28225
6530.479,0.28203
6528.550,0.28183
6526.621,0.28163
6524.693,0.28149
6522.764,0.28140
6520.835,0.28128
6518.907,0.28108
6516.978,0.28087
6515.049,0.28071
6513.121,0.28056
6511.192,0.28043
6509.263,0.28033
6507.335,0.28024
6505.406,0.28012
6503.477,0.27998
6501.549,0.27981
6499.620,0.27965
6497.691,0.27955
6495.763,0.27945
6493.834,0.27926
6491.905,0.27902
6489.977,0.27889
6488.048,0.27887
6486.119,0.27879
6484.191,0.27859
6482.262,0.27846
6480.333,0.27837
6478.405,0.27821
6476.476,0.27803
6474.547,0.27788
6472.619,0.27771
6470.690,0.27761
6468.761,0.27757
6466.833,0.27746
6464.904,0.27726
6462.975,0.27708
6461.047,0.27699
6459.118,0.27691
6457.189,0.27678
6455.261,0.27667
6453.332,0.27663
6451.403,0.27654
6449.475,0.27634
6447.546,0.27616
6445.617,0.27602
6443.689,0.27591
6441.760,0.27581
6439.831,0.27569
6437.903,0.27551
6435.974,0.27531
6434.045,0.27512
6432.117,0.27498
6430.188,0.27484
6428.259,0.27458
6426.331,0.27432
6424.402,0.27420
6422.473,0.27410
6420.545,0.27395
6418.616,0.27386
6416.687,0.27385
6414.759,0.27382
6412.830,0.27373
6410.901,0.27365
6408.973,0.27359
6407.044,0.27347
6405.115,0.27330
6403.187,0.27312
6401.258,0.27297
6399.329,0.27284
6397.401,0.27274
6395.472,0.27265
6393.543,0.27251
6391.615,0.27228
6389.686,0.27203
6387.757,0.27188
6385.829,0.27188
6383.900,0.27187
6381.971,0.27178
6380.043,0.27163
6378.114,0.27147
6376.185,0.27134
6374.257,0.27127
6372.328,0.27119
6370.399,0.27107
6368.471,0.27095
6366.542,0.27088
6364.613,0.27085
6362.684,0.27074
6360.756,0.27052
6358.827,0.27030
6356.898,0.27014
6354.970,0.27006
6353.041,0.27000
6351.112,0.26986
6349.184,0.26960
6347.255,0.26935
6345.326,0.26918
6343.398,0.26912
6341.469,0.26914
6339.540,0.26912
6337.612,0.26898
6335.683,0.26877
6333.754,0.26862
6331.826,0.26850
6329.897,0.26840
6327.968,0.26834
6326.040,0.26823
6324.111,0.26803
6322.182,0.26781
6320.254,0.26761
6318.325,0.26746
6316.396,0.26742
6314.468,0.26745
6312.539,0.26738
6310.610,0.26718
6308.682,0.26694
6306.753,0.26680
6304.824,0.26673
6302.896,0.26668
6300.967,0.26661
6299.038,0.26651
6297.110,0.26635
6295.181,0.26613
6293.252,0.26592
6291.324,0.26579
6289.395,0.26573
6287.466,0.26569
6285.538,0.26563
6283.609,0.26553
6281.680,0.26537
6279.752,0.26522
6277.823,0.26512
6275.894,0.26503
6273.966,0.26493
6272.037,0.26484
6270.108,0.26475
6268.180,0.26463
